"chromosomeName"	"start"	"end"	"readsL"	"readsR"	"isNonBlind"	"leftFragEndValid"	"rightFragEndValid"
10	70088254	70088779	2	2	TRUE	TRUE	TRUE
10	70088784	70089110	5	2	TRUE	FALSE	TRUE
10	70089115	70089283	0	116	FALSE	TRUE	TRUE
10	70089288	70089950	0	0	FALSE	TRUE	TRUE
10	70089955	70090085	0	3	TRUE	TRUE	FALSE
10	70090090	70090967	11	3	TRUE	TRUE	TRUE
10	70090972	70091171	0	0	FALSE	TRUE	TRUE
10	70091176	70091357	0	10	TRUE	FALSE	TRUE
10	70091362	70091716	193	51	TRUE	TRUE	TRUE
10	70091721	70092894	2	485	TRUE	TRUE	TRUE
10	70092899	70092978	0	3	FALSE	TRUE	TRUE
10	70092983	70093294	98	0	FALSE	TRUE	TRUE
10	70093299	70093504	16	0	TRUE	TRUE	TRUE
10	70093509	70094370	0	8	FALSE	TRUE	TRUE
10	70094375	70094388	0	0	FALSE	FALSE	FALSE
10	70094393	70094555	3	0	FALSE	TRUE	TRUE
10	70094560	70095093	662	0	TRUE	TRUE	TRUE
10	70095098	70095475	4	0	TRUE	FALSE	TRUE
10	70095480	70095777	0	0	FALSE	TRUE	TRUE
10	70095782	70095849	4	1	FALSE	TRUE	TRUE
10	70095854	70096849	0	0	TRUE	TRUE	TRUE
10	70096854	70097369	1	1	FALSE	TRUE	TRUE
10	70097374	70098560	0	28	TRUE	TRUE	TRUE
10	70098565	70098578	186	0	FALSE	FALSE	FALSE
10	70098583	70098699	0	32	FALSE	TRUE	TRUE
10	70098704	70098870	2	0	FALSE	TRUE	TRUE
10	70098875	70099207	19	4	FALSE	TRUE	TRUE
10	70099212	70099246	0	0	FALSE	TRUE	TRUE
10	70099251	70099388	2	0	FALSE	TRUE	TRUE
10	70099393	70099993	282	5	TRUE	TRUE	FALSE
